"","users","evcent","in.degree","out.degree","total.degree","betweenness","transitivity","coreness","turnover","p","n","s","n.pull","n.issue","n.issue.c","n.pull.c","n.commit","n.interactions"
"801",316287,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"802",40605,0.00949702985399864,3,3,3,0,1,3,TRUE,0,0,0,5,1,1,0,3,10
"803",83475,0.012006813016046,6,6,6,0,1,6,TRUE,0,0,0,3,3,2,2,2,12
"804",34843,0.0206852425450016,4,4,4,0,1,4,TRUE,0,0,0,1,0,0,6,1,8
"805",87742,0.761979515174752,142,142,142,0,1,142,FALSE,0,0,0,1,0,1,0,0,2
"806",10713,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,2,4
"807",20384,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"808",1402642,0.0314796825422292,19,19,19,1101.26880566184,0.654970760233918,14,TRUE,0,0,0,1,9,6,2,0,18
"809",30665,0.00881134486365194,4,4,4,81.8968975911134,0.666666666666667,3,TRUE,0,0,0,2,0,0,7,1,10
"810",22333,0,0,0,0,0,NaN,0,TRUE,0,0,0,21,7,0,0,23,51
"811",2112,0.00138511653730988,1,1,1,0,NaN,1,TRUE,0,0,0,2,1,0,1,4,8
"812",8550,0.00196978332775553,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"813",39785,0.00768696227408614,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,0,0,1
"814",3800,0.000447792680068809,7,7,7,0,1,7,TRUE,0,0,0,2,0,5,0,1,8
"815",68961,0.00345432452116325,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,1,0,2
"816",59748,0.0304795386421986,24,24,24,1842.25431083254,0.442028985507246,13,TRUE,0,0,0,3,0,4,5,1,13
"817",171679,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"818",17080,0,0,0,0,0,NaN,0,TRUE,0,0,0,2,1,0,1,2,6
"819",28283,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"820",174693,0.105231299698146,159,159,159,31760.6601801506,0.239471379667224,56,TRUE,0,0,0,33,11,45,32,16,137
"821",384428,0.0020878955025318,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,3,0,4
"822",741701,0.0159572803076361,4,4,4,0,1,4,TRUE,0,0,0,1,1,3,2,1,8
"823",37036,0,0,0,0,0,NaN,0,TRUE,0,0,0,3,0,0,0,14,17
"824",15778,0.00999603121301282,8,8,8,253.939082566597,0.571428571428571,5,FALSE,0,0,0,1,0,1,0,1,3
"825",134032,0.00182551038342374,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"826",3637,0.00185982303094589,2,2,2,0,1,2,FALSE,0,0,0,4,0,0,1,5,10
"827",14514,0.0631372740236557,68,68,68,19708.3135642311,0.24451273046532,26,TRUE,0,0,0,2,1,28,8,67,106
"828",11336,0.00157868944946118,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,1,2
"829",74099,0.0114584950127239,9,9,9,766.11678708718,0.527777777777778,7,TRUE,0,0,0,1,2,2,1,1,7
"830",474649,0.00510205619907965,4,4,4,0,1,4,TRUE,0,0,0,1,1,0,7,1,10
"831",19874,0.00436811499215425,3,3,3,0,1,3,FALSE,0,0,0,3,0,0,3,2,8
"832",9420,0.00947523590299641,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,0,0,1
"833",37666,0.00196978332775552,1,1,1,0,NaN,1,TRUE,0,0,0,4,0,0,2,5,11
"834",8424,0,0,0,0,0,NaN,0,TRUE,0,0,0,2,0,0,0,3,5
"835",27786,0.977935599052764,1302,1302,1302,1073613.31772469,0.0280547516916563,142,TRUE,0,0,0,63,5,400,295,214,977
"836",66427,0.000396568470595202,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,1,2,5
"837",693266,0.010213589316821,3,3,3,0,1,3,TRUE,0,0,0,3,1,0,4,2,10
"838",99377,0.0259516873980054,18,18,18,427.903492460578,0.568627450980392,13,TRUE,0,0,0,1,0,5,1,0,7
"839",36221,0.00196978332775552,1,1,1,0,NaN,1,TRUE,0,0,0,2,0,0,2,2,6
"840",487216,0.00893280777489894,2,2,2,0,1,2,FALSE,0,0,0,1,1,0,1,1,4
"841",195925,0.00525042810461141,3,3,3,0,1,3,TRUE,0,0,0,1,0,0,3,3,7
"842",69144,0.00902885107666683,9,9,9,0,1,9,TRUE,0,0,0,1,0,0,5,0,6
"843",14217,0.015847496226881,43,43,43,1190.78123904988,0.539313399778516,26,TRUE,0,0,0,4,0,0,22,0,26
"844",12778,0.0324672459092441,35,35,35,1550.79311409924,0.489075630252101,19,TRUE,0,0,0,3,4,2,8,2,19
"845",79502,0.0278235296559096,24,24,24,2422.01616332012,0.355072463768116,13,TRUE,0,0,0,4,0,11,17,8,40
"846",149304,0.0690213875573951,109,109,109,20747.3011669638,0.216615698267074,31,TRUE,0,0,0,10,31,90,37,4,172
"847",28489,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"848",16766,0.000509206053070616,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,1,2
"849",481439,0.00296380598677106,2,2,2,0,1,2,TRUE,0,0,0,2,0,0,2,1,5
"850",1971,0.0358201649927161,27,27,27,2812.10624196972,0.367521367521367,15,TRUE,0,0,0,1,1,6,12,0,20
"851",552146,0.0587927781341914,71,71,71,19154.4884470966,0.219315895372233,26,TRUE,0,0,0,16,0,48,25,0,89
"852",1522568,0.00144150853348461,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,0,0,2
"853",309638,0.0209462056509238,9,9,9,0,1,9,TRUE,0,0,0,2,0,0,8,0,10
"854",281413,0.0060301769188747,2,2,2,0,1,2,FALSE,0,0,0,2,0,1,0,0,3
"855",500554,0.00746355654201716,8,8,8,18.1490965702847,0.75,8,TRUE,0,0,0,9,0,0,7,4,20
"856",162976,0.0588567048572577,84,84,84,5310.27992344488,0.284853700516351,30,TRUE,0,0,0,14,1,12,12,6,45
"857",16559,0.00971494485447201,6,6,6,8783.39593398096,0.4,4,TRUE,0,0,0,1,0,1,4,0,6
"858",335238,0.00522335476772678,4,4,4,0,1,4,TRUE,0,0,0,12,1,0,5,28,46
"859",20246,0.0255068309984241,35,35,35,1675.94636500042,0.450420168067227,21,TRUE,0,0,0,4,3,5,4,0,16
"860",1497057,0.0131371477543587,7,7,7,0,1,7,TRUE,0,0,0,2,0,0,19,1,22
"861",9183,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"862",210771,0.0119986474751641,8,8,8,55.2778841694698,0.821428571428571,6,TRUE,0,0,0,5,1,0,27,2,35
"863",142833,0.0262238834433093,52,52,52,2336.70659365737,0.518099547511312,28,TRUE,0,0,0,7,0,2,1,2,12
"864",3515,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"865",240441,0.0152921363639114,28,28,28,619.797493898982,0.896825396825397,26,FALSE,0,0,0,1,1,0,1,1,4
"866",169126,0.0170176490089205,23,23,23,0,1,23,FALSE,0,0,0,2,0,0,2,8,12
"867",28248,0.0177049596785499,8,8,8,97.8119247987573,0.821428571428571,6,FALSE,0,0,0,1,0,1,0,0,2
"868",7810,0.000383002724991904,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,2,0,3
"869",439,0.00270308317357378,2,2,2,0,1,2,TRUE,0,0,0,2,1,1,2,1,7
"870",378,0.0169827473105149,38,38,38,3222.55646624498,0.554765291607397,26,TRUE,0,0,0,3,0,0,7,8,18
"871",22962,0.0011966229638783,1,1,1,0,NaN,1,TRUE,0,0,0,4,1,0,1,2,8
"872",903365,0.0148594666748041,3,3,3,0,1,3,FALSE,0,0,0,2,0,0,0,0,2
"873",4591,0.0383963759581087,55,55,55,4349.41262517075,0.420875420875421,26,TRUE,0,0,0,2,1,4,5,0,12
"874",19705,0.0120458257855929,37,37,37,616.086082553576,0.641141141141141,26,TRUE,0,0,0,1,0,0,14,0,15
"875",1093,0.00892399473274399,4,4,4,0,1,4,FALSE,0,0,0,1,0,0,1,1,3
"876",2661,0.00265737383659959,13,13,13,0,1,13,TRUE,0,0,0,1,0,0,7,1,9
"877",348907,0.00311273950526103,3,3,3,0,1,3,TRUE,0,0,0,4,3,1,1,2,11
"878",295545,0.0170888497090992,9,9,9,52.7568017418124,0.694444444444444,8,FALSE,0,0,0,6,1,4,3,2,16
"879",1278932,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"880",164703,0.0185933568041117,8,8,8,0,1,8,FALSE,0,0,0,3,4,1,14,2,24
"881",107308,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,2,4
"882",925,0.000297194764321927,2,2,2,0,1,2,TRUE,0,0,0,4,0,0,0,5,9
"883",17762,0.0015787659938928,2,2,2,4392,0,1,TRUE,0,0,0,2,0,1,0,2,5
"884",762752,0.0187183647535578,14,14,14,75.6738809476229,0.714285714285714,11,TRUE,0,0,0,7,3,1,6,6,23
"885",975,0.00112709491854311,1,1,1,0,NaN,1,TRUE,0,0,0,3,0,0,1,4,8
"886",1516234,0.000620717515369265,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,0,0,1
"887",44360,0.0256867718388181,22,22,22,734.501990092025,0.653679653679654,15,TRUE,0,0,0,12,2,5,2,5,26
"888",108205,0.0350749042088646,33,33,33,6072.8922365948,0.335227272727273,18,TRUE,0,0,0,3,0,5,6,2,16
"889",122777,0.00284992619531679,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,2,0,3
"890",378214,0.00393697893904135,3,3,3,0,1,3,FALSE,0,0,0,2,0,0,0,0,2
"891",264848,0.0248501590855656,12,12,12,983.457361173952,0.606060606060606,9,TRUE,0,0,0,1,5,6,0,1,13
"892",10135,0.00586872200164631,5,5,5,0,1,5,FALSE,0,0,0,14,4,0,3,8,29
"893",26528,0.00815964741102172,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,0,0,1
"894",48928,0.126033277178865,292,292,292,135043.642562622,0.0705879583862919,35,TRUE,0,0,0,8,6,95,40,0,149
"895",30833,0.004745095741095,3,3,3,0,1,3,TRUE,0,0,0,3,0,0,1,1,5
"896",207802,0.00725546640548857,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,2,0,3
"897",25253,0.026853538347143,14,14,14,674.240319803049,0.56043956043956,11,TRUE,0,0,0,3,2,9,4,0,18
"898",13517,0.0224211736988291,16,16,16,242.901169244434,0.75,12,TRUE,0,0,0,3,1,3,1,2,10
"899",1316992,0.0436020105280001,44,44,44,4322.7198287636,0.375264270613108,25,TRUE,0,0,0,4,1,24,31,1,61
"900",784538,0.021948878412707,19,19,19,681.499396004755,0.64327485380117,13,TRUE,0,0,0,1,3,6,0,1,11
"901",426690,0.0375932507011908,73,73,73,19189.7156206243,0.2941400304414,30,TRUE,0,0,0,2,5,14,12,1,34
"902",2649,0.0314668914899972,35,35,35,848.953628505435,0.80672268907563,31,TRUE,0,0,0,3,1,8,4,0,16
"903",27160,0.00311846104980649,3,3,3,0,1,3,FALSE,0,0,0,3,0,0,1,0,4
"904",23277,0.0160944906258974,11,11,11,228.814102409681,0.781818181818182,9,TRUE,0,0,0,11,0,0,11,5,27
"905",805679,0.00711785774932435,2,2,2,0,1,2,TRUE,0,0,0,3,0,0,3,2,8
"906",991265,0,0,0,0,0,NaN,0,FALSE,0,0,0,3,3,0,0,0,6
"907",703563,0.0322778700678404,23,23,23,398.367473727089,0.770750988142292,19,FALSE,0,0,0,15,0,0,4,27,46
"908",2370,0.0169974962767102,9,9,9,136.469253896812,0.694444444444444,8,TRUE,0,0,0,2,0,0,6,2,10
"909",345809,0.0147985707891969,7,7,7,176.247906235161,0.761904761904762,6,TRUE,0,0,0,1,0,0,3,1,5
"910",94277,0.00102121768179761,3,3,3,0,1,3,FALSE,0,0,0,1,1,0,1,0,3
"911",5054,0.0219032813174304,19,19,19,991.09254671153,0.60233918128655,12,TRUE,0,0,0,6,0,3,5,5,19
"912",77624,0.0137724139310795,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,3,0,4
"913",46992,0.00112709491854312,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"914",6094,0.0359101110564651,28,28,28,3586.4552671516,0.444444444444444,14,TRUE,0,0,0,4,0,6,8,2,20
"915",21608,0.00157868944946118,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,2,3
"916",59449,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,2,4
"917",7057,0.0118211707434278,7,7,7,1141.60251270551,0.571428571428571,6,TRUE,0,0,0,1,2,1,2,0,6
"918",32246,0.0171845389625137,5,5,5,4392,0.6,4,TRUE,0,0,0,10,28,4,0,16,58
"919",127893,0.0165937409227987,5,5,5,0,1,5,TRUE,0,0,0,2,0,0,4,1,7
"920",1486758,0.00705819078233621,11,11,11,134.121029555166,0.745454545454545,9,FALSE,0,0,0,1,0,1,2,0,4
"921",171436,0.0288041682980041,36,36,36,6760.3355437671,0.411111111111111,19,TRUE,0,0,0,1,2,5,0,0,8
"922",235844,0.065391280067255,88,88,88,15889.8215861627,0.371212121212121,44,TRUE,0,0,0,43,7,9,11,68,138
"923",30732,0.0682589020185471,92,92,92,14317.314193918,0.258241758241758,27,TRUE,0,0,0,1,11,43,14,0,69
"924",158189,0.00292929664184895,4,4,4,0,1,4,FALSE,0,0,0,1,0,2,0,1,4
"925",469230,0.00112709491854311,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,0,1
"926",45475,0.00696302444714341,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,1,0,3
"927",10934,0.00157868944946118,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,1,2
"928",29417,0.0150036028677346,25,25,25,212.756811930558,0.76,21,FALSE,0,0,0,1,1,2,9,1,14
"929",385500,0.00469098077231047,10,10,10,85.380346402564,0.777777777777778,8,TRUE,0,0,0,1,0,2,1,2,6
"930",12020,0.0505192544395987,65,65,65,7503.00656203527,0.325,26,FALSE,0,0,0,2,0,4,4,1,11
"931",17715,0.0011966229638783,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,2,4
"932",36873,0.0206575146345919,29,29,29,2233.39453239261,0.391625615763547,15,TRUE,0,0,0,9,1,1,8,5,24
"933",329533,0.02624582282565,46,46,46,1060.6167596552,0.928502415458937,44,FALSE,0,0,0,1,3,2,0,1,7
"934",178890,0.771239633380578,155,155,155,6472.48116763697,0.849518223711772,142,TRUE,0,0,0,2,4,5,1,0,12
"935",46208,0.0331097916371322,32,32,32,5528.90248300335,0.270161290322581,17,TRUE,0,0,0,66,3,43,33,33,178
"936",568884,0.00112709491854312,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,1,3
"937",287,0.00882614836852399,3,3,3,0,1,3,TRUE,0,0,0,2,0,0,3,3,8
"938",209362,0.00266574219318574,2,2,2,0,1,2,TRUE,0,0,0,1,1,0,1,2,5
"939",982261,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"940",952074,0.0120969313690675,6,6,6,0,1,6,FALSE,0,0,0,1,0,0,2,0,3
"941",145184,0.0292735537864145,32,32,32,5505.4559970851,0.431451612903226,16,TRUE,0,0,0,3,1,1,5,1,11
"942",12931,0.0012712367458556,1,1,1,0,NaN,1,TRUE,0,0,0,1,1,1,4,0,7
"943",5639,0.0201209819496138,14,14,14,969.062199392524,0.527472527472527,11,TRUE,0,0,0,1,2,0,4,0,7
"944",450345,0.011117000952523,6,6,6,0,1,6,FALSE,0,0,0,1,0,0,2,0,3
"945",395901,0.00893280777489894,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,1,0,2
"946",345106,0.0088907050831224,7,7,7,34.5223612313695,0.666666666666667,6,TRUE,0,0,0,1,0,3,1,2,7
"947",252053,0.00321128598686586,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,0,1,2
"948",95571,0.0305164365051786,19,19,19,443.435622692986,0.637426900584795,17,FALSE,0,0,0,2,0,1,1,0,4
"949",496314,0.0022192738904961,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,1,0,2
"950",351591,0.0107973308444878,5,5,5,300.039245384343,0.6,4,TRUE,0,0,0,1,0,2,1,2,6
"951",33329,0.0387112559351764,48,48,48,4841.60938235709,0.375886524822695,24,TRUE,0,0,0,1,2,11,11,0,25
"952",840464,0.118593808476977,257,257,257,85400.8643653596,0.0854815175097276,34,TRUE,0,0,0,129,1,83,44,4,261
"953",118158,0.0301933997548444,14,14,14,356.208755685898,0.67032967032967,12,TRUE,0,0,0,5,1,3,10,9,28
"954",809410,0.00997579577556993,3,3,3,0,1,3,FALSE,0,0,0,5,3,0,1,8,17
"955",9932,0.0103397182632111,3,3,3,0,1,3,TRUE,0,0,0,1,0,0,2,5,8
"956",335778,0.0169791102595514,6,6,6,15.9287086847354,0.866666666666667,5,TRUE,0,0,0,5,0,2,1,2,10
"957",9867,0.0183074746154736,6,6,6,0,1,6,TRUE,0,0,0,2,2,2,3,1,10
"958",3857,0.0109009568029516,7,7,7,0.906410367157378,0.857142857142857,6,TRUE,0,0,0,1,0,0,8,1,10
"959",25555,0.00251487314621656,4,4,4,0,1,4,TRUE,0,0,0,3,0,0,1,3,7
"960",3817,0.0261609037789724,21,21,21,554.609163580958,0.619047619047619,16,TRUE,0,0,0,1,3,4,3,1,12
"961",278462,0.0104413017405939,9,9,9,14.2433670800399,0.722222222222222,8,TRUE,0,0,0,2,0,1,2,2,7
"962",92764,0.0174161288598311,6,6,6,32.1714013695445,0.866666666666667,5,TRUE,0,0,0,1,1,5,5,0,12
"963",16925,0.065328490222153,92,92,92,13992.0692847402,0.257763975155279,29,TRUE,0,0,0,1,11,80,8,0,100
"964",1088299,0.00696302444714342,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,1,2
"965",36139,0.0135526172240641,9,9,9,118.175650799498,0.583333333333333,8,TRUE,0,0,0,3,0,0,2,2,7
"966",99890,0.0495319507441796,84,84,84,7237.77956166716,0.52180149168101,56,FALSE,0,0,0,2,1,6,0,1,10
"967",651597,0.198924554670767,670,670,670,428294.048739458,0.0305200455123486,40,TRUE,0,0,0,2,0,244,112,1,359
"968",286604,0.00934218332636268,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,1,0,2
"969",144138,0.00952582737743357,4,4,4,0,1,4,TRUE,0,0,0,6,2,1,2,2,13
"970",44368,0.0187995887019408,8,8,8,0,1,8,TRUE,0,0,0,1,0,0,6,2,9
"971",14322,0.0201132112892748,14,14,14,1147.29346824443,0.472527472527473,7,TRUE,0,0,0,2,3,9,6,2,22
"972",2145,0.00384081177260907,7,7,7,0,1,7,TRUE,0,0,0,1,0,0,4,0,5
"973",7393,0.0114619087605767,6,6,6,11.3962829865071,0.866666666666667,6,TRUE,0,0,0,2,0,1,4,1,8
"974",58052,0.00916889433025367,6,6,6,248.127924150723,0.8,5,FALSE,0,0,0,1,0,2,1,0,4
"975",36442,0.0303793927985423,33,33,33,2395.67291100945,0.742424242424242,26,FALSE,0,0,0,4,4,2,3,1,14
"976",11367,0.050736535849439,58,58,58,5420.00392634942,0.306110102843315,24,FALSE,0,0,0,30,23,2,12,24,91
"977",92894,0.0198962235378552,20,20,20,230.274774721669,0.778947368421053,15,TRUE,0,0,0,4,0,0,10,20,34
"978",83060,0.00809011936568653,2,2,2,0,1,2,TRUE,0,0,0,3,0,0,0,2,5
"979",207895,0.0448276387883315,47,47,47,3460.55785436853,0.458834412580944,24,TRUE,0,0,0,1,0,3,0,1,5
"980",309354,0.00273976026834256,3,3,3,0,1,3,TRUE,0,0,0,9,2,0,2,6,19
"981",1037292,0.0179051527986731,10,10,10,228.665725026655,0.711111111111111,9,TRUE,0,0,0,4,1,5,0,2,12
"982",48054,0.0206274906317056,43,43,43,4733.54996461972,0.521594684385382,28,FALSE,0,0,0,4,1,1,6,4,16
"983",2478,0.000737019615245762,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,2,1,4
"984",48889,0.0104846537464563,4,4,4,0,1,4,TRUE,0,0,0,5,0,0,4,6,15
"985",611891,0.0483336609312281,89,89,89,8086.79221797314,0.252553626149132,28,TRUE,0,0,0,36,0,12,1,44,93
"986",160962,0.0472693178234497,61,61,61,2292.92981726027,0.717486338797814,50,TRUE,0,0,0,5,0,1,12,4,22
"987",9104,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"988",780077,0.0150436506769351,3,3,3,0,1,3,TRUE,0,0,0,3,1,0,3,0,7
"989",476418,0.0118991977520033,18,18,18,739.498471152313,0.660130718954248,13,TRUE,0,0,0,1,0,0,5,0,6
"990",5586,0.0143847376794784,4,4,4,0,1,4,FALSE,0,0,0,1,0,0,0,2,3
"991",103822,0.0191424954681663,9,9,9,516.439375451883,0.666666666666667,8,TRUE,0,0,0,5,2,3,17,4,31
"992",28485,0.0207253818073352,8,8,8,19.9859881558683,0.857142857142857,8,TRUE,0,0,0,11,2,0,8,6,27
"993",528040,0.00266574219318574,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,2,0,3
"994",286054,0.00157868944946118,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,1,3
"995",27502,0.00112709491854311,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,0,1
"996",55829,0.0396600790628609,48,48,48,4594.54843996273,0.356382978723404,21,FALSE,0,0,0,81,29,4,12,355,481
"997",745407,0,0,0,0,0,NaN,0,TRUE,0,0,0,3,2,0,0,2,7
"998",126355,0.01184095373364,8,8,8,0,1,8,TRUE,0,0,0,4,1,1,1,0,7
"999",48745,0.0235773370212851,22,22,22,3560.9259760395,0.45021645021645,14,TRUE,0,0,0,9,8,10,5,7,39
"1000",11577,0.0226875084705592,28,28,28,2109.56901080637,0.441798941798942,13,TRUE,0,0,0,1,3,8,0,0,12
"1001",127449,0.00821629997224822,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,1,0,2
"1002",188651,0.00176524406680079,3,3,3,0,1,3,FALSE,0,0,0,1,3,1,0,5,10
"1003",383826,0,0,0,0,0,NaN,0,TRUE,0,0,0,4,0,0,0,1,5
"1004",102791,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1005",380809,0.0101698436900946,16,16,16,506.513196133826,0.55,12,FALSE,0,0,0,13,9,0,1,9,32
"1006",5636,0.00344088599828378,8,8,8,0,1,8,TRUE,0,0,0,2,2,4,0,3,11
"1007",3169,0.00764936394785179,5,5,5,0,1,5,FALSE,0,0,0,12,0,0,2,5,19
"1008",123855,0.00248285604199432,7,7,7,0,1,7,TRUE,0,0,0,12,1,0,1,36,50
"1009",2629,0,0,0,0,0,NaN,0,TRUE,0,0,0,2,0,0,0,92,94
"1010",61271,0.00266010188567575,5,5,5,0,1,5,TRUE,0,0,0,4,0,0,1,4,9
"1011",388671,0,0,0,0,0,NaN,0,FALSE,0,0,0,7,3,0,0,0,10
"1012",167990,0,0,0,0,0,NaN,0,TRUE,0,0,0,10,11,2,0,4,27
"1013",211271,0.0011966229638783,1,1,1,0,NaN,1,FALSE,0,0,0,1,1,0,0,0,2
"1014",3775,0.0161095329238242,27,27,27,15949.97471139,0.424501424501424,14,FALSE,0,0,0,2,2,9,1,4,18
"1015",169206,0.0254443631496436,43,43,43,1904.27210718886,0.537098560354374,28,TRUE,0,0,0,1,1,3,1,1,7
"1016",45491,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1017",357458,0.00866078447811701,4,4,4,0,1,4,TRUE,0,0,0,1,1,3,0,1,6
"1018",277491,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,1,0,0,0,3
"1019",46888,0.00396142958707832,5,5,5,55.742031845757,0.7,5,TRUE,0,0,0,1,1,1,3,0,6
"1020",361985,0.0109337979534576,11,11,11,59.9271205784718,0.818181818181818,11,TRUE,0,0,0,1,9,25,1,4,40
"1021",31945,0,1,1,1,0,NaN,1,TRUE,0,0,0,22,5,1,0,14,42
"1022",386234,0.0163084800577073,8,8,8,0,1,8,FALSE,0,0,0,54,0,2,0,41,97
"1023",299180,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1024",46784,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,1,0,0,0,2
"1025",815198,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1026",489557,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1027",307232,0.00875633347693581,10,10,10,0,1,10,FALSE,0,0,0,3,0,1,0,0,4
"1028",530330,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"1029",55913,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1030",350,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1031",44855,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"1032",978899,0,0,0,0,0,NaN,0,TRUE,0,0,0,3,6,0,0,2,11
"1033",797,0.0271588708330105,53,53,53,2297.93948841344,0.490566037735849,26,FALSE,0,0,0,2,0,1,13,1,17
"1034",3795,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1035",37798,0.00266010188567575,5,5,5,0,1,5,FALSE,0,0,0,1,0,0,2,0,3
"1036",689830,0,0,0,0,0,NaN,0,FALSE,0,0,0,9,0,0,0,7,16
"1037",19400,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,0,2
"1038",43500,0,0,0,0,0,NaN,0,FALSE,0,0,0,7,1,0,0,2,10
"1039",12174,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1040",240650,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,0,2
"1041",5549,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1042",11226,0.0109679857695125,8,8,8,52.1778820287076,0.892857142857143,7,TRUE,0,0,0,1,2,3,0,0,6
"1043",81248,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,0,2
"1044",193012,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,0,2
"1045",199180,0.000180056973470644,1,1,1,0,NaN,1,TRUE,0,0,0,2,1,2,0,0,5
"1046",109216,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"1047",166765,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,1,0,0,0,2
"1048",9125,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"1049",954402,0,0,0,0,0,NaN,0,FALSE,0,0,0,31,0,0,0,11,42
"1050",95593,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"1051",1376525,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,2,4
"1052",548535,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1053",144124,0.00170195532739471,1,1,1,0,NaN,1,FALSE,0,0,0,1,1,0,0,1,3
"1054",5345,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1055",556191,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"1056",98526,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"1057",62091,0.0151709606261566,6,6,6,0,1,6,FALSE,0,0,0,1,1,1,0,1,4
"1058",54526,0,0,0,0,0,NaN,0,TRUE,0,0,0,4,0,0,0,4,8
"1059",86842,0,0,0,0,0,NaN,0,FALSE,0,0,0,4,0,0,0,0,4
"1060",1778835,0.0181901041736499,18,18,18,0,1,18,TRUE,0,0,0,1,3,1,0,0,5
